Drug Name,Drug Class,
AgaMatrix High Control Soln,"Glucose Meter Control Solution, High",
AgaMatrix Normal Control Soln,"Glucose Meter Control Solution, Normal",
AgaMatrix UT,Lancet,
Agenerase,Amprenavir,
Aggrastat,Tirofiban Hydrochloride,
Aggrenox,Aspirin,
Aging Eye Relief Drops,Cineraria maritima,
AgonEaze w/Dressing Kit,Lidocaine,
Agriflu,Influenza Inactivated Trivalent Virus Vaccine (Types A and B) (Avian),
Agrylin,Anagrelide Hydrochloride,
Ah-Chew,Chlorpheniramine Maleate,
Ah-Chew D,Phenylephrine Hydrochloride,
AH-Chew Suspension,"Chlorpheniramine Tannate, Methscopolamine Nitrate",
AH-Chew Ultra Chewable Tablet,"Chlorpheniramine Tannate, Methscopolamine Nitrate",
AH-Chew Ultra Tannate Susp,Chlorpheniramine Maleate,
AHIST,Chlorcyclizine hydrochloride,
AHIST,Chlorpheniramine Tannate,
Aid to Sleep,Diphenhydramine Hydrochloride,
AIF #2 Drug Preparation Kit,"Cyclobenzaprine Hydrochloride Topical powder, Dexamethasone Sodium Phosphate Topical powder, Flurbiprofen Topical powder, Gabapentin Topical powder, Lidocaine Hydrochloride Topical powder with Compoun",
Aimovig,Erenumab,
AIMSCO Twist Lancet,Lancet,
AirDuo RespiClick,Fluticasone Propionate,
AirShield Chewable Tablet,Magnesium,
AirShield Effervescent Tablet,Magnesium,
AirShield Soft Chew,Magnesium,
AJOVY,Fremanezumab,
Ak-Beta,Levobunolol Hydrochloride,
AK-Chlor,Chloramphenicol,
AK-Con,Naphazoline Hydrochloride,
AK-Con-A Ophth Soln,Naphazoline Hydrochloride,
AK-Dex,Dexamethasone Sodium Phosphate,
AK-Dilate,Phenylephrine Hydrochloride,
AK-Fluor,Fluorescein Sodium,
AK-Neo Dex Ophth Soln,Dexamethasone Sodium Phosphate,
AK-Pentolate,Cyclopentolate Hydrochloride,
AK-Poly/Bac Ophth Oint,Bacitracin Zinc,
AK-Pred,Prednisolone Sodium Phosphate,
AK-Pro,Dipivefrin Hydrochloride,
AK-Spore HC Ophth Oint,Neomycin,
AK-Spore HC Ophth Susp,Neomycin,
AK-Spore HC Otic Soln,Neomycin,
AK-Spore HC Otic Susp,Neomycin,
AK-Spore Ophth Soln,Neomycin,
AK-Sulf,Sulfacetamide Sodium,
AK-T Caine,Tetracaine Hydrochloride,
AK-Tob,Tobramycin,
AK-Tracin,Bacitracin,
AK-Trol Ophth Oint,Neomycin,
AK-Trol Ophth Susp,Neomycin,
Akarpine,Pilocarpine Hydrochloride,
AKEDamins Chewable Tablet,Vitamin A,
Akineton,Biperiden Hydrochloride,
AKLIEF,Trifarotene,
Akne-mycin,Erythromycin,
AKOVAZ,Ephedrine Sulfate,
Akten,Lidocaine Hydrochloride,
Aktipak,Erythromycin,
Akurza,Salicylic Acid,
Akwa Tears Lub Ophth Oint,Lanolin,
Akwa Tears Lubricant Eye Drops,Polyvinyl Alcohol,
Akwa Tears Renewed Ophth Drops,Dextran,
Akynzeo,Fosnetupitant,
Akynzeo,Netupitant,
AL-12 Lotion,Ammonium Lactate,
Ala-Cort,Hydrocortisone,
ALA-HIST IR,Dexbrompheniramine Maleate,
ALA-HIST PE,Dexbrompheniramine Maleate,
Ala-Quin,Clioquinol,
Ala-Scalp,Hydrocortisone,
Alacol,Brompheniramine Maleate,
Alacol DM Drops,Brompheniramine Maleate,
Alacol DM Syrup,Brompheniramine Maleate,
Alagesic,Butalbital,
Alagesic LQ Soln,Butalbital,
Alahist,Brompheniramine Maleate,
Alahist AC Liq,Codeine Phosphate,
ALAHIST CF,Dexbrompheniramine Maleate,
Alahist D Tablet,Brompheniramine Maleate,
Alahist DHC Liq,Dihydrocodeine Bitartrate,
Alahist DM Liq,Brompheniramine Maleate,
Alahist LQ Liq,Diphenhydramine Hydrochloride,
Alamag Plus Susp,Aluminum Hydroxide,
Alamag Susp,Aluminum Hydroxide,
Alamast,Pemirolast Potassium,
Alanine,Alanine Bulk powder,
Alanine USP,Alanine Bulk powder,
Alavert,Loratadine,
Alavert Child,Loratadine,
Alavert D-12Hr ER Tablet,Loratadine,
Alaway,Ketotifen,
Albalon,Naphazoline Hydrochloride,
Albendazole,Albendazole,
Albendazole USP,Albendazole Bulk powder,
Albenza,Albendazole,
Albuked,Albumin Human,
Albumarc,Albumin Human,
Albumin,Albumin Human,
Albumin,Albumin Human,
Albuminar,Albumin Human,
ALBUMINEX,Albumin Human,
AlbuRx,Albumin Human,
Albutein,Albumin Human,
Albuterol,Albuterol,
Albuterol,Albuterol Sulfate,
Albuterol HFA,Albuterol,
Albuterol Sulfate USP,Albuterol Sulfate Bulk powder,
Albuterol Sulfate USP/NF,Albuterol Sulfate Bulk powder,
Alcaine,Proparacaine Hydrochloride,
Alclometasone,Alclometasone Dipropionate,
Alcohol,Alcohol Bulk liquid,
Alcohol,Alcohol Pad or Swab,
Alcohol,"Alcohol, Dehydrated",
Alcohol Completely Denatured,Alcohol Bulk liquid,
Alcohol Ethyl,Alcohol Bulk liquid,
Alcohol Gel for Cmp,Compounding Base,
Alcohol Pads,Alcohol Pad or Swab,
Alcohol Prep,Alcohol Pad or Swab,
Alcohol Prep Pads,Alcohol Pad or Swab,
Alcohol Preps,Alcohol Pad or Swab,
Alcohol Swabs,Alcohol Pad or Swab,
Alcohol/Benzocaine Pad,Alcohol Pad or Swab,
Alcohol/Benzocaine Prep Pad,Alcohol Pad or Swab,
Alcortin,Hydrocortisone,
Alcortin A,Iodoquinol,
Aldactazide,Spironolactone,
Aldactone,Spironolactone,
Aldara,Imiquimod,
Aldex,Guaifenesin,
Aldex AN,Doxylamine Succinate,
Aldex D,Phenylephrine Hydrochloride,
Aldex DM Susp,Dextromethorphan Hydrobromide,
Aldex G,Guaifenesin,
Aldex GS,Pseudoephedrine Hydrochloride,
Aldex GS DM Tablet,Dextromethorphan Hydrobromide,
Aldex-CT,Diphenhydramine Hydrochloride,
Aldoclor Tablet,Chlorothiazide,
Aldomet,Methyldopa,
Aldoril,Methyldopa,
Aldoril D30 Tablet,Methyldopa,
Aldoril D50 Tablet,Methyldopa,
Aldroxicon-1 Susp,Aluminum Hydroxide,
Aldurazyme,Laronidase (Hamster),
Alecensa,Alectinib,
ALEGENIX Med BioFrequency Chip,Menthol,
Alenaze D Soln,Brompheniramine Maleate,
Alenaze-D NR Liquid,Brompheniramine Maleate,
Alendronate,Alendronate Sodium,
Alenic Alka Chewable Tablet,Aluminum Hydroxide,
Alenic Alka Susp,Aluminum Hydroxide,
Alera,Hydroquinone,
Alert Aid,Caffeine,
Alertness Aid,Caffeine,
Alertness Aid MS,Caffeine,
Alesse,"Inert Oral tablet, Levonorgestrel",
Alesse,Levonorgestrel,
Alevazol1% Topical Ointment,Clotrimazole,
Aleve,Naproxen Sodium,
Aleve Arthritis,Naproxen Sodium,
Aleve Cold and Sinus Caplet,Naproxen Sodium,
Aleve PM,Diphenhydramine Hydrochloride,
Aleve PM S/Grip,Diphenhydramine Hydrochloride,
Aleve Sinus/Headache ER Tablet,Naproxen Sodium,
Aleve-D Sinus & Cold ER Caplet,Naproxen Sodium,
Aleve-D Sinus/Headache ER Tab,Naproxen Sodium,
Alevicyn Antipruritic Gel,Topical Gel,
Alevicyn Antipruritic SG Spray,Spray Pump,
Alevicyn Dermal Spray,Topical Solution,
Alevicyn Plus Kit,"Topical Cream, Topical Gel",
Alfalfa,Alfalfa,
Alfenta,Alfentanil Hydrochloride,
Alfentanil,Alfentanil Hydrochloride,
Alfentanil HCl,Alfentanil Hydrochloride,
Alferon N,Interferon Alfa-N3 (Human) (Murine) (Avian),
Alfred Alert,Ostomy bag sensor,
Alfuria Quad,Influenza A Virus H1N1 antigen,
Alfuzosin,Alfuzosin,
Algal-900 DHA,Algal Oil,
Algal-900 DHA,Docosahexaenoic Acid (DHA),
Alginic Acid for Compounding,Alginic Acid Bulk powder,
Aliclen,Salicylic Acid,
Align Jr. Probiotic Chew Tab,Bifidobacterium infantis,
Align Probiotic Supplement Cap,Bifidobacterium infantis,
Align Probiotic Supplement Chw,Bifidobacterium infantis,
Alimta,Pemetrexed Disodium,
Alinia,Nitazoxanide,
Aliqopa,Copanlisib,
Aliskiren,Aliskiren Hemifumarate,
Alka-Mints,Calcium Carbonate,
Alka-Seltzer,Calcium Carbonate,
Alka-Seltzer Blue Effervescent,Aspirin,
Alka-Seltzer Cold Coug Eff Tab,Acetaminophen,
Alka-Seltzer Cold Coug Eff Tab,Aspirin,
Alka-Seltzer Cold/Cough Cap,Acetaminophen,
Alka-Seltzer Cold/Cough MS Cap,Acetaminophen,
Alka-Seltzer Cold/Flu Eff Tab,Acetaminophen,
Alka-Seltzer Effervescent,Aspirin,
Alka-Seltzer Effervescent,Citric Acid,
Alka-Seltzer Effervescent Tab,Aspirin,
Alka-Seltzer Effervescent Tab,Citric Acid,
Alka-Seltzer ES Eff Tablet,Aspirin,
Alka-Seltzer Gold Effervescent,Citric Acid,
Alka-Seltzer Heartburn Rel Eff,Citric Acid,
Alka-Seltzer Heartburn+Gas Tab,Calcium Carbonate,
Alka-Seltzer Morn Rel Eff Tab,Aspirin,
Alka-Seltzer N/T Cold Capsule,Acetaminophen,
Alka-Seltzer Plus Allergy Tab,Diphenhydramine Hydrochloride,
Alka-Seltzer Plus C/C Capsule,Acetaminophen,
Alka-Seltzer Plus Capsule,Acetaminophen,
Alka-Seltzer Plus Cgh D/N Cap,Acetaminophen,
Alka-Seltzer Plus Cgh M/C Cap,Dextromethorphan Hydrobromide,
Alka-Seltzer Plus Cold Capsule,Acetaminophen,
Alka-Seltzer Plus Cold Eff Tab,Acetaminophen,
Alka-Seltzer Plus Cold Eff Tab,Aspirin,
Alka-Seltzer Plus Cold/Flu Pwd,Acetaminophen,
Alka-Seltzer Plus Cough Mucus,Acetaminophen,
Alka-Seltzer Plus D/N Capsule,Acetaminophen,
Alka-Seltzer Plus D/N Cold Cap,Acetaminophen,
Alka-Seltzer Plus D/N Tablet,Aspirin,
Alka-Seltzer Plus Day Capsule,Acetaminophen,
Alka-Seltzer Plus Day Cold Cap,Acetaminophen,
Alka-Seltzer Plus Day Pwd Soln,Acetaminophen,
Alka-Seltzer Plus Flu Eff Tab,Acetaminophen,
Alka-Seltzer Plus Flu Eff Tab,Aspirin,
Alka-Seltzer Plus Liquigel Cap,Acetaminophen,
Alka-Seltzer Plus M/C Capsule,Dextromethorphan Hydrobromide,
Alka-Seltzer Plus N/T Cold Cap,Acetaminophen,
Alka-Seltzer Plus N/T Eff Tab,Acetaminophen,
Alka-Seltzer Plus Night Cap,Acetaminophen,
Alka-Seltzer Plus Night Pwd,Acetaminophen,
Alka-Seltzer Plus Night Tablet,Aspirin,
Alka-Seltzer PM Effervescent,Aspirin,
Alka-Seltzer Reliefchews Tab,Calcium Carbonate,
Alka-Seltzer Sinus/Cold/Cough,Acetaminophen,
Alka-Seltzer+ Cold/Sinus Eff,Acetaminophen,
Alkabel-SR ER Tablet,Atropine Sulfate,
Alkeran,Melphalan,
Alkets,Calcium Carbonate,
All Clear AR MS Ophth Soln,Hypromellose,
All Clear Eye Drops,Naphazoline Hydrochloride,
All Day Allergy,Cetirizine Hydrochloride,
All Day Allergy Relief Softgel,Cetirizine Hydrochloride,
All Day Allergy-D,Cetirizine Hydrochloride,
All Day Allergy-D ER Tablet,Cetirizine Hydrochloride,
All Day Cold & Sinus ER Tablet,Naproxen Sodium,
All Day Pain,Naproxen Sodium,
All Day Pain Rel,Naproxen Sodium,
All Day Pain Relief,Naproxen Sodium,
All Day Pain Relief Caplet,Naproxen Sodium,
All Day Pain Relief Tablet,Naproxen Sodium,
All Day Relief,Naproxen Sodium,
All Day Relief Caplet,Naproxen Sodium,
All Natural Flu Relief Pellet,Anas barbariae hepatis et cordis extractum,
All Natural Saline Nasal Rinse,"Sodium Bicarbonate, Sodium Chloride Nasal wash with Nasal Drug Delivery Device",
All Night Pain Rlf,Diphenhydramine Hydrochloride,
All-Nat Wound Rinse Top Soln,Topical Solution,
All-Nite Cold & Flu Relief Liq,Acetaminophen,
All-Nite Cold Solution,Acetaminophen,
All-Nite Liquid,Acetaminophen,
AllanDerm-T Oint,Balsam Peru,
AllanEnzyme Oint,Papain,
Allanfil,Chlorophyllin Copper Complex,
Allanfil Topical Spray,Chlorophyllin Copper Complex,
AllanfillEnzyme Oint,Chlorophyllin Copper Complex,
AllanFol RX Tablet,Folic Acid,
AllanHist PDX Drops,Brompheniramine Maleate,
AllanHist PDX Syrup,Brompheniramine Maleate,
AllanTan,Chlorpheniramine Tannate,
AllanTex,Folic Acid,
Allantoin USP,Allantoin Bulk powder,
AllanVan-DM Susp,Dextromethorphan Tannate,
AllanVan-S Susp,Phenylephrine Tannate,
AllanZyme,Papain,
AllanZyme Spray,Papain,
Allegra,Fexofenadine Hydrochloride,
Allegra Allergy,Fexofenadine Hydrochloride,
Allegra Child,Fexofenadine Hydrochloride,
Allegra Child Allergy,Fexofenadine Hydrochloride,
Allegra Child Allergy Susp,Fexofenadine Hydrochloride,
Allegra Intensive Relief Cream,Allantoin,
Allegra ODT,Fexofenadine Hydrochloride,
Allegra-D,Fexofenadine Hydrochloride,
AllePak Dosepack Tablet,Chlorpheniramine Maleate,
Aller-Chlor,Chlorpheniramine Maleate,
Aller-Ease,Fexofenadine Hydrochloride,
Aller-G-Time,Diphenhydramine Hydrochloride,
AllerClear-D,Pseudoephedrine Sulfate,
AllerDur Susp,Dexchlorpheniramine Tannate,
Allerend,"Bitter Orange Extract (Fruits), Pantothenic Acid",
Allerest,Pseudoephedrine Hydrochloride,
Allerest PE,Chlorpheniramine Maleate,
Allerfrim,Pseudoephedrine Hydrochloride,
Allerfrim Syrup,Pseudoephedrine Hydrochloride,
Allergen Otic Soln,Antipyrine,
Allergy,Chlorpheniramine Maleate,
Allergy,Diphenhydramine Hydrochloride,
Allergy,Fluticasone Propionate,
Allergy,Ketotifen,
Allergy,Loratadine,
Allergy,Naphazoline Hydrochloride,
Allergy & Sinus ER Tablet,Pseudoephedrine Sulfate,
Allergy & Sinus H/A Caplet,Acetaminophen,
Allergy and Cold Caplet,Acetaminophen,
Allergy and Sinus Headache Tab,Acetaminophen,
Allergy Antihistamine MS Liq,Diphenhydramine Hydrochloride,
Allergy Child,Fexofenadine Hydrochloride,
Allergy Complete-D ER Tablet,Cetirizine Hydrochloride,
Allergy D,Cetirizine Hydrochloride,
Allergy D-12 Hour ER Tablet,Cetirizine Hydrochloride,
Allergy Daytime Tablet,Acetaminophen,
Allergy DN II Tablet,Chlorpheniramine Maleate,
Allergy DN PE Tablet,Chlorpheniramine Maleate,
Allergy Eye Drops,Naphazoline Hydrochloride,
Allergy Eye Drops Ophth Soln,Naphazoline Hydrochloride,
Allergy Eye Relief Drops,Apis Mellifera,
Allergy Loratadine,Loratadine,
Allergy Medicine,Diphenhydramine Hydrochloride,
Allergy Medicine Liquid,Diphenhydramine Hydrochloride,
Allergy Multi-Symp Caplet,Acetaminophen,
Allergy Multi-Symptom D/T Cap,Acetaminophen,
Allergy Multi-Symptom Tablet,Acetaminophen,
Allergy Nasal Spray,Fluticasone Propionate,
Allergy Night/Day Combo Pack,Acetaminophen,
Allergy Nighttime Tablet,Acetaminophen,
Allergy Plus Caplet,Acetaminophen,
Allergy Plus Sinus Caplet,Acetaminophen,
Allergy Rapid Melt,Diphenhydramine Hydrochloride,
Allergy Relief,Cetirizine Hydrochloride,
Allergy Relief,Chlorpheniramine Maleate,
Allergy Relief,Diphenhydramine Hydrochloride,
Allergy Relief,Fexofenadine Hydrochloride,
Allergy Relief,Levocetirizine,
Allergy Relief,Loratadine,
Allergy Relief + Headache Tab,Acetaminophen,
Allergy Relief D,Fexofenadine Hydrochloride,
Allergy Relief D,Loratadine,
Allergy Relief D,Pseudoephedrine Sulfate,
Allergy Relief D-24 ER Tablet,Pseudoephedrine Sulfate,
Allergy Relief Dislv Tab,Loratadine,
Allergy Relief Melteez ODT,Loratadine,
Allergy Relief MS,Diphenhydramine Hydrochloride,
Allergy Relief MS Top Spray,Diphenhydramine Hydrochloride,
Allergy Relief ODT,Loratadine,
Allergy Relief Pop,Chlorpheniramine Maleate,
Allergy Relief Tablet,Chlorpheniramine Maleate,
Allergy Relief-D,Cetirizine Hydrochloride,
Allergy Relief-D,Loratadine,
Allergy Relief-D,Pseudoephedrine Sulfate,
Allergy Relief-D12 Hr ER Tab,Loratadine,
Allergy Sinus Caplet,Acetaminophen,
Allergy Sinus Pain GelCap,Acetaminophen,
Allergy Sinus PE Caplet,Acetaminophen,
Allergy Softgel,Diphenhydramine Hydrochloride,
Allergy Time,Chlorpheniramine Maleate,
Allergy-D,Diphenhydramine Hydrochloride,
Allergy-D,Fexofenadine Hydrochloride,
Allergy/Cong,Pseudoephedrine Sulfate,
Allergy/Congest,Loratadine,
Allergy/Congest,Pseudoephedrine Sulfate,
Allergy/Congest ER,Loratadine,
Allergy/Congestion,Cetirizine Hydrochloride,
Allergy/Congestion,Pseudoephedrine Sulfate,
Allergy/Congestion-D,Cetirizine Hydrochloride,
Allergy/Nasal,Pseudoephedrine Sulfate,
Allergy/Sinus Caplet,Diphenhydramine Hydrochloride,
Allergy/Sinus Headache Caplet,Acetaminophen,
AllergyDN Dosepack Tablet,Chlorpheniramine Maleate,
Allerhist,Clemastine Fumarate,
Allerst,Chlorpheniramine Maleate,
AllerTan Susp,Chlorpheniramine Tannate,
AlleRx,Chlorpheniramine Tannate,
AlleRx D Tablet,Pseudoephedrine Hydrochloride,
AlleRx DF Dosepack,Chlorpheniramine Maleate,
AlleRx DF Dosepack Tablet,Chlorpheniramine Maleate,
AlleRx Dosepack,Chlorpheniramine Maleate,
AlleRx Dosepack Tablet,Chlorpheniramine Maleate,
AlleRx PE,Chlorpheniramine Maleate,
AlleRx PE Dosepack Tablet,Chlorpheniramine Maleate,
AlleRx Susp,Chlorpheniramine Tannate,
AllFen,Guaifenesin,
AllFen C,Carbetapentane Citrate,
Allfen CD,Codeine Phosphate,
Allfen CDX,Codeine Phosphate,
AllFen CX,Carbetapentane Citrate,
AllFen DM,Dextromethorphan Hydriodide,
AllFen DM,Dextromethorphan Hydrobromide,
AllFen Jr,Guaifenesin,
alli,Orlistat,
Allopurinol,Allopurinol,
Allopurinol,Allopurinol Sodium,
Allopurinol USP,Allopurinol Bulk powder,
Allres D,Carbetapentane Citrate,
Allres DS Tannate Susp,Chlorpheniramine Maleate,
Allres Pd,Carbetapentane Citrate,
Allres-G,Carbetapentane Citrate,
Allzital,Butalbital,
Almacone,Aluminum Hydroxide,
Almacone Double Str Susp,Aluminum Hydroxide,
Almacone Susp,Aluminum Hydroxide,
Almond Oil Bitter for Cmpding,"Almond oil, bitter Bulk liquid",
Almond Oil for Compounding,sweet almond oil Bulk liquid,
Almond Oil Sweet NF,sweet almond oil Bulk liquid,
Almond Oil Sweet NF Natural,sweet almond oil Bulk liquid,
Almotriptan Malate,Almotriptan Malate,
Almotriptan Malate12.5mg Tab,Almotriptan Malate,
Alocril,Nedocromil Sodium,
Alodox Convenience Kit,Doxycycline Hyclate,
Aloe Burn Relief Spray,Lidocaine Hydrochloride,
Aloe Vera,Aloe Vera/Aloe Barbadensis Derivatives,
Aloe Vera,Aloe Vera/Aloe Barbadensis Derivatives Bulk powder,
Aloe Vera,Topical Cream,
Aloe Vera,Topical Gel,
Aloe Vera Burn Relief Spray,Lidocaine Hydrochloride,
Aloe Vera Freeze Dried Cmpd,Aloe Vera/Aloe Barbadensis Derivatives Bulk powder,
Aloe Vera Juice,Aloe Vera/Aloe Barbadensis Derivatives Oral solution,
Aloe Vera Moisturizer Gel,Topical Gel,
Aloe Vera Oil for Compounding,Aloe Vera/Aloe Barbadensis Derivatives Bulk powder,
Aloe Vera Stomach Soot Softgel,Aloe Vera/Aloe Barbadensis Derivatives,
Aloe Vera with Lidocaine Gel,Lidocaine Hydrochloride,
Aloe Vesta,Miconazole Nitrate,
Aloe/Lidocaine Pain,Lidocaine Hydrochloride,
Aloglip/Metform,Alogliptin,
Aloglip/Pioglit,Alogliptin,
Alogliptin,Alogliptin,
Alomide,Lodoxamide Tromethamine,
Alophen,Bisacodyl,
Aloprim,Allopurinol Sodium,
Aloquin,Iodoquinol,
Alora,Estradiol,
Alosetron,Alosetron Hydrochloride,
Aloxi,Palonosetron Hydrochloride,
Alpain,Acetaminophen,
AlpaWash for Compounding,Compounding Base,
Alph-E-Mixed,Vitamin E,
Alpha Dent,Stannous Fluoride,
Alpha Lipoic Acid,Alpha Lipoic Acid,
Alpha Lipoic Acid for Cmpding,Alpha Lipoic Acid Bulk powder,
Alpha Lipoic Acid USP,Alpha Lipoic Acid Bulk powder,
Alpha-Ketoglutaric Acid Cmpd,Alpha-ketoglutaric acid Bulk powder,
Alpha-Lipoic Acid,Alpha Lipoic Acid,
Alphagan,Brimonidine Tartrate,
Alphagan P,Brimonidine Tartrate,
Alphanate,Antihemophilic Factor VIII/von Willebrand Factor Complex (Pooled Human Plasma) Lyophilisate for solution for injection,
AlphaNine SD,"Coagulation Factor IX (Pooled Human Plasma), High Purity Lyophilisate for solution for injection",
Alphaquin HP,Hydroquinone,
Alphatrex,Betamethasone Dipropionate,
Alprazolam,Alprazolam,
Alprazolam for Compounding,Alprazolam Bulk powder,
Alprazolam Intens,Alprazolam,
Alprazolam USP,Alprazolam Bulk powder,
Alprazolam USP/NF,Alprazolam Bulk powder,
Alprazolam XR,Alprazolam,
ALPROLIX,"Coagulation Factor IX (Recombinant), Fc Fusion Protein Lyophilisate for solution for injection with Diluent, Vial adapter",
Alprostadil,Alprostadil,
Alprostadil USP,Alprostadil Bulk powder,
Alrex,Loteprednol Etabonate,
ALSUMA,Sumatriptan Succinate,
ALTABAX,Retapamulin,
Altace,Ramipril,
Altafed,Pseudoephedrine Hydrochloride,
Altalube Ophthalmic Ointment,Mineral Oil,
Altamist,Sodium Chloride,
Altarussin,Guaifenesin,
Altarussin DM Solution,Dextromethorphan Hydrobromide,
Altarussin PE Syrup,Guaifenesin,
Altaryl,Diphenhydramine Hydrochloride,
Altavera,"Inert Oral tablet, Levonorgestrel",
Alternagel,Aluminum Hydroxide,
Alternate Site Lancet,Lancet,
Altex-PSE,Guaifenesin,
Alti-Cefuroxime,Cefuroxime Axetil,
Altinac,Tretinoin,
Altoprev,Lovastatin,
Altorant,Guaifenesin,
Altreno,Tretinoin,
Alu-Cap,Aluminum Hydroxide,
Alum Powder USP,Aluminum Bulk powder,
Alum/Mag/Sim Liq,Aluminum Hydroxide,
Alumina and Magnesia Susp,Aluminum Hydroxide,
Aluminum Acetate for Cmp,Aluminum Acetate Bulk powder,
Aluminum Acetate Topical Soln,Aluminum Acetate Bulk liquid,
Aluminum Acetate USP Soln,Aluminum Acetate Bulk liquid,
Aluminum Chloride,Aluminum Chloride Hexahydrate,
Aluminum Chloride USP,Aluminum Chloride Bulk powder,
Aluminum Chlorohydrate USP,Aluminum Hydrate Bulk powder,
Aluminum Cl Hexahydrate Cr USP,Aluminum Chloride Hexahydrate Bulk powder,
Aluminum Cl Hexahydrate USP,Aluminum Chloride Hexahydrate Bulk powder,
Aluminum Cl USP Hexahydr Cryst,Aluminum Chloride Hexahydrate Bulk powder,
Aluminum Hydrox,Aluminum Hydroxide,
Aluminum Hydrox Gel Dried USP,Aluminum Hydroxide Bulk powder,
Aluminum Potassium Sulfate USP,Aluminum Potassium Sulfate Bulk powder,
Aluminum Sulfate Hydrate USP,Aluminum Sulfate Bulk powder,
Aluminum Topical Powder,Aluminum Acetate Powder for Topical solution,
Alunbrig,Brigatinib,
Alunbrig Tablet Initiation Pk,Brigatinib,
Alupent,Metaproterenol Sulfate,
Alustra,Hydroquinone,
Aluvea,Urea,
Alvesco,Ciclesonide,
ALYACEN,Ethinyl Estradiol,
ALYQ,Tadalafil,
ALZ-NAC,Levomefolate Calcium,
Amabelz,Estradiol,
Amantadine,Amantadine Hydrochloride,
Amantadine HCl for Compounding,Amantadine Hydrochloride Bulk powder,
Amantadine HCl USP,Amantadine Hydrochloride Bulk powder,
Amaryl,Glimepiride,
Ambenyl,Bromodiphenhydramine Hydrochloride,
AMBI,Carbetapentane Citrate,
AMBI,Dextromethorphan Hydrobromide,
AMBI,Guaifenesin,
AMBI-1000 ER Tablet,Guaifenesin,
AMBI-1200 ER Tablet,Guaifenesin,
AMBI-600 ER Tablet,Guaifenesin,
AMBI-800 ER Tablet,Guaifenesin,
Ambien,Zolpidem Tartrate,
Ambien CR,Zolpidem Tartrate,
Ambifed CD Tablet,Codeine Phosphate,
Ambifed CDX Tablet,Codeine Phosphate,
Ambifed DM Tablet,Dextromethorphan Hydrobromide,
Ambifed Tablet,Guaifenesin,
Ambifed-G CD Tablet,Codeine Phosphate,
Ambifed-G CDX Tablet,Codeine Phosphate,
Ambifed-G DM ER Tablet,Dextromethorphan Hydrobromide,
Ambifed-G DM Tablet,Dextromethorphan Hydrobromide,
Ambifed-G ER Tablet,Guaifenesin,
Ambifed-G Tablet,Guaifenesin,
AmBisome,Amphotericin B Liposomal,
Ambrisentan,Ambrisentan,
Amcinonide,Amcinonide,
Amdry C ER Tablet,Chlorpheniramine Maleate,
Amdry-D,Pseudoephedrine Hydrochloride,
Ameluz,Aminolevulinic Acid Hydrochloride,
Amen,Medroxyprogesterone Acetate,
